Date,Open,High,Low,Close,Adj Close,Volume
22-02-2018,24812.69922,24987.05078,24781.69922,24955.19922,24955.19922,0
23-02-2018,25002.25,25345.15039,24962.84961,25302.5,25302.5,0
26-02-2018,25452,25722.15039,25381.19922,25687.90039,25687.90039,0
27-02-2018,25684.59961,25723.55078,25356.40039,25383.59961,25383.59961,0
28-02-2018,25116.25,25192.94922,24942,25107.40039,25107.40039,0
01-03-2018,25022.34961,25226.05078,24854.40039,24902.55078,24902.55078,0
05-03-2018,24831.34961,24873.05078,24682,24818.69922,24818.69922,134500
06-03-2018,24964.09961,25040.25,24362.05078,24448.44922,24448.44922,0
07-03-2018,24333.84961,24373.40039,24096.75,24134.09961,24134.09961,0
08-03-2018,24273.90039,24534.5,24048.55078,24477.65039,24477.65039,0
09-03-2018,24556.94922,24564.75,24259.69922,24296.44922,24296.44922,0
12-03-2018,24443.59961,24716.05078,24358.5,24664.19922,24664.19922,0
13-03-2018,24624.59961,25009.65039,24597.55078,24738.65039,24738.65039,0
14-03-2018,24629.65039,24894.30078,24487,24851.65039,24851.65039,0
15-03-2018,24854.30078,24939.84961,24732,24791.84961,24791.84961,0
16-03-2018,24753.65039,24785.34961,24439.15039,24489.55078,24489.55078,0
19-03-2018,24530.15039,24588.05078,24186.94922,24245.09961,24245.09961,0
20-03-2018,24133.94922,24355.65039,24082.94922,24168.19922,24168.19922,0
21-03-2018,24331.30078,24459.75,24208.65039,24255.59961,24255.59961,0
22-03-2018,24252.94922,24314.40039,24094.84961,24141.5,24141.5,0
23-03-2018,23785.65039,23796.30078,23605.59961,23670.40039,23670.40039,0
26-03-2018,23674.90039,24290.65039,23657.05078,24244.34961,24244.34961,0
27-03-2018,24396.40039,24496.94922,24266.40039,24434.15039,24434.15039,0
28-03-2018,24299.5,24361,24203.40039,24263.34961,24263.34961,0
02-04-2018,24235.65039,24373.40039,24062.94922,24328.5,24328.5,0
03-04-2018,24285.94922,24538,24254.34961,24510.59961,24510.59961,0
04-04-2018,24502.5,24666.30078,24087.80078,24129.5,24129.5,0
05-04-2018,24394.44922,24824.90039,24380.84961,24759.80078,24759.80078,0
06-04-2018,24776.34961,24933.59961,24626.40039,24873.15039,24873.15039,0
09-04-2018,24848.84961,25152.84961,24828,25093.80078,25093.80078,0
10-04-2018,25153.59961,25279.90039,25120.19922,25226.80078,25226.80078,0
11-04-2018,25198.34961,25207.05078,24950.30078,25098.25,25098.25,0
12-04-2018,25076.90039,25244.80078,24969.40039,25195.09961,25195.09961,0
13-04-2018,25239.65039,25411.30078,25076.84961,25200.59961,25200.59961,0
16-04-2018,25082.09961,25348.55078,25067.34961,25320.84961,25320.84961,0
17-04-2018,25383.75,25402.55078,25224,25334.44922,25334.44922,0
18-04-2018,25426.75,25426.75,25058.75,25102.30078,25102.30078,0
19-04-2018,25206.44922,25207.30078,25049.69922,25126.15039,25126.15039,0
20-04-2018,25126.80078,25126.80078,24839.30078,24943.84961,24943.84961,0
23-04-2018,25065.5,25084.15039,24466.09961,24960.65039,24960.65039,0
24-04-2018,24972.19922,25123.44922,24955,25042.09961,25042.09961,0
25-04-2018,24993.40039,24993.40039,24734.59961,24814.40039,24814.40039,0
26-04-2018,24833.19922,25064,24753.40039,25010.90039,25010.90039,0
27-04-2018,25030.15039,25441.5,25029.65039,25394.59961,25394.59961,0
30-04-2018,25490.15039,25617.5,25464.80078,25531.59961,25531.59961,0
02-05-2018,25607.05078,25716.75,25499.34961,25568.30078,25568.30078,114400
03-05-2018,25547.90039,25653.44922,25469.05078,25605.25,25605.25,97400
04-05-2018,25632.30078,25680.40039,25537.69922,25645.40039,25645.40039,94400
07-05-2018,25676.25,25913.5,25675.15039,25852.05078,25852.05078,0
08-05-2018,26074.15039,26116.25,25954.59961,26090.5,26090.5,0
09-05-2018,25988.09961,26206.5,25946.30078,26154.44922,26154.44922,0
10-05-2018,26216.09961,26266.40039,26057.19922,26131,26131,0
11-05-2018,26173.69922,26437.25,26099.84961,26413.15039,26413.15039,0
14-05-2018,26404.44922,26565.40039,26338.05078,26475.15039,26475.15039,0
15-05-2018,26494.90039,26972.05078,26407.30078,26474,26474,0
16-05-2018,26269.34961,26428.34961,26102.15039,26182.15039,26182.15039,0
17-05-2018,26233.19922,26283.55078,26012,26073.80078,26073.80078,0
18-05-2018,26025.59961,26032,25839,25875.59961,25875.59961,0
21-05-2018,26017.5,26066.75,25685.34961,25750.80078,25750.80078,0
22-05-2018,25780.25,25945.65039,25701.34961,25777.69922,25777.69922,0
23-05-2018,25726.94922,25903.90039,25622.15039,25684.94922,25684.94922,0
24-05-2018,25722.90039,26073.09961,25658.40039,26016.80078,26016.80078,0
25-05-2018,26066.75,26325.55078,26031.44922,26273.55078,26273.55078,0
28-05-2018,26291.65039,26713.65039,26273.90039,26614.25,26614.25,0
29-05-2018,26567.25,26570.94922,26221.09961,26254.80078,26254.80078,0
30-05-2018,26039.90039,26405.44922,25980.84961,26327.80078,26327.80078,0
31-05-2018,26587,27164.55078,26354.55078,26956.19922,26956.19922,0
01-06-2018,26913.40039,26996.80078,26658.55078,26692.80078,26692.80078,0
04-06-2018,27023.69922,27047.55078,26205.90039,26257.55078,26257.55078,0
05-06-2018,26263,26342.40039,26069.55078,26251,26251,0
06-06-2018,26266.90039,26425.19922,26147.80078,26367.59961,26367.59961,0
07-06-2018,26577.94922,26766.94922,26483.90039,26517.80078,26517.80078,0
08-06-2018,26457.25,26481,26284.19922,26451.34961,26451.34961,0
11-06-2018,26473.19922,26653,26421.94922,26453.55078,26453.55078,0
12-06-2018,26566.59961,26656.44922,26449.84961,26607.09961,26607.09961,0
13-06-2018,26721.94922,26765.44922,26598.19922,26642.80078,26642.80078,0
14-06-2018,26612.30078,26623.25,26503.09961,26562.25,26562.25,0
15-06-2018,26513.69922,26586.40039,26344.94922,26417.40039,26417.40039,0
18-06-2018,26444.30078,26477.5,26322.44922,26409.30078,26409.30078,0
19-06-2018,26448.09961,26448.09961,26224.75,26265.75,26265.75,0
20-06-2018,26320.44922,26574.75,26309.94922,26557.69922,26557.69922,0
21-06-2018,26645.30078,26682.94922,26454.94922,26496.94922,26496.94922,0
22-06-2018,26518.40039,26806.55078,26364.25,26766.84961,26766.84961,0
25-06-2018,26718.15039,26804.90039,26573,26609.69922,26609.69922,0
26-06-2018,26495.65039,26712.59961,26479.65039,26601.69922,26601.69922,0
27-06-2018,26616.30078,26634.30078,26336.5,26423.40039,26423.40039,0
28-06-2018,26398.09961,26487.84961,26161,26324.59961,26324.59961,0
29-06-2018,26312.69922,26465,26291.34961,26364.19922,26364.19922,0
02-07-2018,26364.44922,26371.59961,26060.59961,26230.30078,26230.30078,0
03-07-2018,26210.09961,26316.09961,26142,26204.09961,26204.09961,0
04-07-2018,26249.25,26480.5,26132.90039,26433.94922,26433.94922,0
05-07-2018,26481.55078,26598.44922,26415.19922,26503.30078,26503.30078,0
06-07-2018,26427.55078,26609.84961,26410,26493.84961,26493.84961,0
09-07-2018,26642.34961,26781.19922,26611.55078,26753.30078,26753.30078,0
10-07-2018,26844.55078,26939.55078,26778.5,26894.55078,26894.55078,0
11-07-2018,26900.65039,26938.84961,26774.59961,26816.19922,26816.19922,0
12-07-2018,26937.5,27164.80078,26936.05078,27026.55078,27026.55078,0
13-07-2018,27046.84961,27102.34961,26902.30078,26935.94922,26935.94922,0
16-07-2018,26914.5,26939.05078,26643.94922,26679.80078,26679.80078,0
17-07-2018,26662.84961,27041.34961,26653.65039,27008.09961,27008.09961,0
18-07-2018,27107.34961,27187.15039,26834.44922,26880.90039,26880.90039,0
19-07-2018,26960.19922,27025.44922,26730.09961,26789.65039,26789.65039,0
20-07-2018,26764.40039,26946.55078,26718.59961,26873.19922,26873.19922,0
23-07-2018,26701.30078,27040.09961,26671.34961,27008.15039,27008.15039,0
24-07-2018,26984.15039,27128,26868.15039,26974.40039,26974.40039,0
25-07-2018,26992.55078,27074,26939.34961,27031.30078,27031.30078,0
26-07-2018,27054.69922,27455.09961,27045.05078,27406.40039,27406.40039,0
27-07-2018,27497.80078,27661.05078,27455,27634.40039,27634.40039,0
30-07-2018,27767.65039,27873.69922,27607.94922,27842.59961,27842.59961,0
31-07-2018,27797.19922,27839.19922,27651.30078,27764.15039,27764.15039,0
01-08-2018,27684.80078,27820.15039,27477.90039,27596.59961,27596.59961,0
02-08-2018,27469.5,27487.90039,27327.94922,27355.94922,27355.94922,0
03-08-2018,27471.94922,27723,27448.15039,27695.5,27695.5,0
06-08-2018,27769.55078,27994,27766.05078,27898.5,27898.5,0
07-08-2018,27972.94922,27988.19922,27827.30078,27875.90039,27875.90039,0
08-08-2018,27930.55078,28128.65039,27858.75,28062.44922,28062.44922,0
09-08-2018,28173.65039,28363.40039,28132,28320,28320,0
10-08-2018,28348.94922,28377.90039,28087.65039,28124.25,28124.25,0
13-08-2018,27760.80078,27911.84961,27739.5,27794.40039,27794.40039,0
14-08-2018,27864.40039,28053.05078,27854.90039,28021.69922,28021.69922,0
16-08-2018,27836.15039,28013.09961,27779.5,27826.55078,27826.55078,179500
17-08-2018,27991.75,28178.15039,27953.80078,28128.55078,28128.55078,151600
20-08-2018,28171.65039,28322.30078,28171.65039,28274.25,28274.25,172500
21-08-2018,28295.84961,28305.94922,28151.90039,28257.90039,28257.90039,138100
23-08-2018,28321.94922,28325.44922,27965.34961,28027.90039,28027.90039,0
24-08-2018,27954.25,28122.75,27782.80078,27834.69922,27834.69922,0
27-08-2018,27971.25,28317.75,27958.19922,28264.19922,28264.19922,0
28-08-2018,28379.90039,28388.65039,28152.69922,28269.65039,28269.65039,0
29-08-2018,28233.40039,28344.09961,28167.80078,28224.09961,28224.09961,0
30-08-2018,28233.69922,28233.69922,27961.75,28103.25,28103.25,0
31-08-2018,27998,28157.34961,27940.94922,28061.75,28061.75,0
03-09-2018,28199.44922,28203.19922,27777.40039,27819.5,27819.5,123200
04-09-2018,27845.55078,27875.15039,27385.84961,27430.75,27430.75,0
05-09-2018,27409.30078,27506.30078,27136.05078,27376.05078,27376.05078,0
06-09-2018,27464.25,27552.80078,27246.25,27468.69922,27468.69922,0
07-09-2018,27439.25,27512.5,27232.80078,27481.44922,27481.44922,0
10-09-2018,27395.19922,27404.84961,27142.55078,27201.75,27201.75,0
11-09-2018,27295.19922,27318.44922,26772.25,26807.5,26807.5,0
12-09-2018,26895.15039,26895.15039,26555.15039,26819.19922,26819.19922,0
14-09-2018,27059.84961,27205.75,26989.80078,27163.84961,27163.84961,0
17-09-2018,27002.59961,27002.59961,26743.40039,26820.30078,26820.30078,0
